id_position,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
16740,52,53,54,51,53,240694,52,52,53,53,54,51,53,50,51,53,CDM ,52,52,53,53,54,51,53,50,51,53,50
16741,53,46,47,53,50,227895,53,49,46,50,47,53,54,53,54,50,RM LM ,53,49,46,50,47,53,54,53,54,50,53
16742,43,54,52,42,46,238135,43,51,54,46,52,42,44,42,42,50,CB ,43,51,54,46,52,42,44,42,42,50,42
16743,53,45,48,52,52,229180,53,50,45,52,48,52,54,49,53,51,CM CAM RM ,53,50,45,52,48,52,54,49,53,51,49
16744,,,,,,236860,,,,,,,,,,,GK ,,,,,,,,,,,
16745,33,54,47,34,36,237885,33,51,54,36,47,34,36,37,34,48,CB ,33,51,54,36,47,34,36,37,34,48,37
16746,31,54,44,33,34,238909,31,49,54,34,44,33,35,36,33,46,LB CB ,31,49,54,34,44,33,35,36,33,46,36
16747,41,54,47,42,41,238910,41,54,54,41,47,42,46,42,45,53,LB ,41,54,54,41,47,42,46,42,45,53,42
16748,52,54,55,51,53,234559,52,53,54,53,55,51,51,50,50,52,CDM CB ,52,53,54,53,55,51,51,50,50,52,50
16749,48,54,52,47,50,149824,48,48,54,50,52,47,46,47,46,47,CDM CB ,48,48,54,50,52,47,46,47,46,47,47
16750,51,46,47,52,50,238656,51,47,46,50,47,52,54,54,53,49,ST RM LM ,51,47,46,50,47,52,54,54,53,49,54
16751,38,54,50,37,41,225602,38,53,54,41,50,37,40,37,38,52,CM CB ,38,53,54,41,50,37,40,37,38,52,37
16752,54,34,37,53,47,229698,54,39,34,47,37,53,53,48,55,41,RM CAM ,54,39,34,47,37,53,53,48,55,41,48
16753,52,52,54,51,54,238659,52,54,52,54,54,51,54,50,53,55,CM CDM ,52,54,52,54,54,51,54,50,53,55,50
16754,32,54,47,32,37,208453,32,47,54,37,47,32,34,35,32,45,CB ,32,47,54,37,47,32,34,35,32,45,35
16755,54,32,37,54,48,226117,54,40,32,48,37,54,54,50,55,42,RM ,54,40,32,48,37,54,54,50,55,42,50
16756,54,35,41,52,50,239429,54,41,35,50,41,52,53,48,54,44,CAM ,54,41,35,50,41,52,53,48,54,44,48
16757,52,62,60,50,54,240454,52,61,62,54,60,50,54,50,51,59,CDM CM ,52,61,62,54,60,50,54,50,51,59,50
16758,,,,,,240200,,,,,,,,,,,GK ,,,,,,,,,,,
16759,51,54,54,49,52,232009,51,56,54,52,54,49,53,47,52,56,LB CDM ,51,56,54,52,54,49,53,47,52,56,47
16760,51,56,54,50,52,239947,51,52,56,52,54,50,50,49,49,52,CDM ,51,52,56,52,54,50,50,49,49,52,49
16761,52,32,36,54,45,239695,52,36,32,45,36,54,52,54,54,39,ST ,52,36,32,45,36,54,52,54,54,39,54
16762,46,37,34,49,40,240208,46,35,37,40,34,49,45,54,47,36,ST ,46,35,37,40,34,49,45,54,47,36,54
16763,44,54,53,42,47,235089,44,51,54,47,53,42,45,42,43,50,CM CDM CB ,44,51,54,47,53,42,45,42,43,50,42
16764,53,32,36,54,47,240209,53,38,32,47,36,54,53,54,54,40,ST ,53,38,32,47,36,54,53,54,54,40,54
16765,42,53,47,44,40,229202,42,54,53,40,47,44,48,44,47,53,CB RB ,42,54,53,40,47,44,48,44,47,53,44
16766,53,48,52,51,54,238930,53,51,48,54,52,51,54,48,51,52,CM ,53,51,48,54,52,51,54,48,51,52,48
16767,37,54,49,36,40,230997,37,50,54,40,49,36,38,38,36,47,CB ,37,50,54,40,49,36,38,38,36,47,38
16768,51,33,38,52,46,239445,51,43,33,46,38,52,54,49,54,46,LM ,51,43,33,46,38,52,54,49,54,46,49
16769,53,40,46,52,51,234070,53,46,40,51,46,52,54,49,54,49,CM LM ,53,46,40,51,46,52,54,49,54,49,49
16770,55,53,54,53,55,232791,55,51,53,55,54,53,52,51,54,52,CM CDM ,55,51,53,55,54,53,52,51,54,52,51
16771,35,54,46,37,38,235863,35,51,54,38,46,37,38,40,37,48,CB ,35,51,54,38,46,37,38,40,37,48,40
16772,54,35,40,52,48,237911,54,40,35,48,40,52,54,50,54,42,CAM ,54,40,35,48,40,52,54,50,54,42,50
16773,54,38,42,54,49,211289,54,45,38,49,42,54,55,50,56,46,RW CAM ,54,45,38,49,42,54,55,50,56,46,50
16774,49,52,52,49,50,209244,49,54,52,50,52,49,52,49,51,54,LB RB ,49,54,52,50,52,49,52,49,51,54,49
16775,55,48,51,54,54,237405,55,50,48,54,51,54,55,53,55,51,CM ,55,50,48,54,51,54,55,53,55,51,53
16776,51,51,53,49,51,237150,51,54,51,51,53,49,53,45,51,55,CDM RB ,51,54,51,51,53,49,53,45,51,55,45
16777,51,54,54,50,53,240478,51,53,54,53,54,50,51,49,49,53,CDM ,51,53,54,53,54,50,51,49,49,53,49
16778,34,54,49,35,40,182366,34,48,54,40,49,35,36,39,33,46,CB ,34,48,54,40,49,35,36,39,33,46,39
16779,53,36,42,53,49,237920,53,42,36,49,42,53,54,51,54,44,RM ,53,42,36,49,42,53,54,51,54,44,51
16780,56,50,51,56,54,238177,56,53,50,54,51,56,56,55,56,53,CAM CM ,56,53,50,54,51,56,56,55,56,53,55
16781,52,52,55,50,54,236898,52,54,52,54,55,50,54,49,51,55,CDM CM ,52,54,52,54,55,50,54,49,51,55,49
16782,54,31,36,53,49,232803,54,36,31,49,36,53,52,52,52,38,CF CAM ,54,36,31,49,36,53,52,52,52,38,52
16783,54,45,47,53,51,233315,54,47,45,51,47,53,54,50,53,47,CM RM ,54,47,45,51,47,53,54,50,53,47,50
16784,,,,,,240996,,,,,,,,,,,GK ,,,,,,,,,,,
16785,42,55,50,43,43,211301,42,54,55,43,50,43,45,43,44,53,LB ,42,54,55,43,50,43,45,43,44,53,43
16786,32,54,46,31,34,225127,32,48,54,34,46,31,34,34,33,45,CB ,32,48,54,34,46,31,34,34,33,45,34
16787,55,42,48,54,54,229481,55,47,42,54,48,54,56,50,54,48,CM ,55,47,42,54,48,54,56,50,54,48,50
16788,46,48,45,49,43,237929,46,54,48,43,45,49,52,47,52,54,LM LB ,46,54,48,43,45,49,52,47,52,54,47
16789,54,39,43,53,49,236650,54,44,39,49,43,53,53,50,54,45,CAM ,54,44,39,49,43,53,53,50,54,45,50
16790,52,32,34,54,44,241002,52,38,32,44,34,54,53,54,54,39,ST ,52,38,32,44,34,54,53,54,54,39,54
16791,50,41,39,52,45,240235,50,42,41,45,39,52,50,54,51,42,ST ,50,42,41,45,39,52,50,54,51,42,54
16792,51,43,44,52,48,238956,51,48,43,48,44,52,54,52,54,49,RB RM ,51,48,43,48,44,52,54,52,54,49,52
16793,53,38,39,56,47,239725,53,41,38,47,39,56,53,58,55,42,LW ,53,41,38,47,39,56,53,58,55,42,58
16794,54,34,39,53,50,223599,54,39,34,50,39,53,53,53,53,41,CM CAM ,54,39,34,50,39,53,53,53,53,41,53
16795,52,36,39,52,46,227183,52,41,36,46,39,52,54,51,54,43,LM RM ,52,41,36,46,39,52,54,51,54,43,51
16796,51,31,37,51,46,235119,51,39,31,46,37,51,54,48,53,42,LM RM ,51,39,31,46,37,51,54,48,53,42,48
16797,57,40,47,56,54,238447,57,45,40,54,47,56,56,53,56,48,CM ,57,45,40,54,47,56,56,53,56,48,53
16798,,,,,,233328,,,,,,,,,,,GK ,,,,,,,,,,,
16799,,,,,,241008,,,,,,,,,,,GK ,,,,,,,,,,,
16800,42,56,53,42,45,221809,42,54,56,45,53,42,45,42,42,53,RM CB CDM RB ,42,54,56,45,53,42,45,42,42,53,42
16801,51,54,54,49,51,237937,51,51,54,51,54,49,50,47,49,51,CDM ,51,51,54,51,54,49,50,47,49,51,47
16802,54,30,34,55,46,238194,54,37,30,46,34,55,53,55,55,39,ST RW ,54,37,30,46,34,55,53,55,55,39,55
16803,49,35,34,51,43,240242,49,35,35,43,34,51,47,54,49,36,ST ,49,35,35,43,34,51,47,54,49,36,54
16804,33,54,45,33,35,238963,33,49,54,35,45,33,35,37,33,46,LB CB ,33,49,54,35,45,33,35,37,33,46,37
16805,51,54,50,52,49,227444,51,55,54,49,50,52,53,54,54,54,CB ,51,55,54,49,50,52,53,54,54,54,54
16806,53,57,57,52,54,232821,53,58,57,54,57,52,54,52,52,57,CM ,53,58,57,54,57,52,54,52,52,57,52
16807,,,,,,232566,,,,,,,,,,,GK ,,,,,,,,,,,
16808,51,33,37,52,45,232822,51,41,33,45,37,52,54,49,54,44,LM ,51,41,33,45,37,52,54,49,54,44,49
16809,53,34,39,53,47,236662,53,41,34,47,39,53,54,50,54,43,ST LM ,53,41,34,47,39,53,54,50,54,43,50
16810,,,,,,235383,,,,,,,,,,,GK ,,,,,,,,,,,
16811,54,34,38,54,46,235897,54,42,34,46,38,54,54,50,56,43,LM ,54,42,34,46,38,54,54,50,56,43,50
16812,58,50,54,56,58,204410,58,52,50,58,54,56,58,54,57,53,CAM CDM ,58,52,50,58,54,56,58,54,57,53,54
16813,54,50,52,53,52,231292,54,54,50,52,52,53,56,50,55,55,LM LB ,54,54,50,52,52,53,56,50,55,55,50
16814,50,32,33,53,43,238716,50,33,32,43,33,53,50,54,51,35,ST ,50,33,32,43,33,53,50,54,51,35,54
16815,52,32,36,55,45,228989,52,40,32,45,36,55,54,56,55,42,LW RW ,52,40,32,45,36,55,54,56,55,42,56
16816,37,54,45,38,36,238205,37,52,54,36,45,38,41,39,41,50,LB CB ,37,52,54,36,45,38,41,39,41,50,39
16817,47,37,34,50,41,238718,47,35,37,41,34,50,47,54,48,35,ST ,47,35,37,41,34,50,47,54,48,35,54
16818,50,53,54,50,51,236927,50,56,53,51,54,50,51,48,49,55,CDM ,50,56,53,51,54,50,51,48,49,55,48
16819,32,54,46,33,35,240256,32,50,54,35,46,33,35,35,33,47,CB ,32,50,54,35,46,33,35,35,33,47,35
16820,32,54,46,33,35,235905,32,49,54,35,46,33,35,36,33,46,CB ,32,49,54,35,46,33,35,36,33,46,36
16821,49,33,34,51,44,238209,49,34,33,44,34,51,48,54,50,36,ST ,49,34,33,44,34,51,48,54,50,36,54
16822,52,50,50,53,50,235650,52,54,50,50,50,53,55,52,54,54,LW LM LB ,52,54,50,50,50,53,55,52,54,54,52
16823,54,33,39,56,48,220550,54,42,33,48,39,56,55,54,56,45,CDM ST ,54,42,33,48,39,56,55,54,56,45,54
16824,,,,,,231046,,,,,,,,,,,GK ,,,,,,,,,,,
16825,51,51,53,49,54,239494,51,50,51,54,53,49,51,48,49,51,CDM CM ,51,50,51,54,53,49,51,48,49,51,48
16826,53,50,53,52,54,240262,53,53,50,54,53,52,55,49,53,54,CM ,53,53,50,54,53,52,55,49,53,54,49
16827,54,48,48,53,51,231559,54,49,48,51,48,53,53,51,54,49,CAM ,54,49,48,51,48,53,53,51,54,49,51
16828,54,28,35,53,48,235911,54,36,28,48,35,53,54,50,54,39,LM ,54,36,28,48,35,53,54,50,54,39,50
16829,46,54,49,47,45,240263,46,54,54,45,49,47,49,44,50,54,LB RB ,46,54,54,45,49,47,49,44,50,54,44
16830,53,55,55,52,54,240519,53,55,55,54,55,52,54,52,53,55,CM ,53,55,55,54,55,52,54,52,53,55,52
16831,54,30,33,55,45,240775,54,37,30,45,33,55,54,54,56,38,ST ,54,37,30,45,33,55,54,54,56,38,54
16832,55,34,43,53,53,232584,55,40,34,53,43,53,54,50,54,44,RM LM ,55,40,34,53,43,53,54,50,54,44,50
16833,42,53,49,42,43,238729,42,54,53,43,49,42,47,40,46,53,LB ,42,54,53,43,49,42,47,40,46,53,40
16834,,,,,,53643,,,,,,,,,,,GK ,,,,,,,,,,,
16835,50,53,54,49,52,222092,50,54,53,52,54,49,51,46,50,54,CDM ,50,54,53,52,54,49,51,46,50,54,46
16836,52,53,54,52,53,222606,52,55,53,53,54,52,54,51,53,56,CM CDM ,52,55,53,53,54,52,54,51,53,56,51
16837,,,,,,232846,,,,,,,,,,,GK ,,,,,,,,,,,
16838,,,,,,229007,,,,,,,,,,,GK ,,,,,,,,,,,
16839,,,,,,237201,,,,,,,,,,,GK ,,,,,,,,,,,
16840,49,32,33,51,43,238993,49,35,32,43,33,51,48,54,49,36,ST ,49,35,32,43,33,51,48,54,49,36,54
16841,47,55,54,45,50,240018,47,54,55,50,54,45,49,45,46,53,CDM ,47,54,55,50,54,45,49,45,46,53,45
16842,50,31,33,52,43,240019,50,35,31,43,33,52,50,54,51,36,ST ,50,35,31,43,33,52,50,54,51,36,54
16843,35,54,47,36,38,238228,35,49,54,38,47,36,37,39,36,47,CB ,35,49,54,38,47,36,37,39,36,47,39
16844,50,37,42,51,47,240532,50,46,37,47,42,51,54,48,53,49,RW RM ,50,46,37,47,42,51,54,48,53,49,48
16845,32,54,45,34,35,215447,32,51,54,35,45,34,34,37,33,47,CB ,32,51,54,35,45,34,34,37,33,47,37
16846,53,35,41,51,50,233367,53,43,35,50,41,51,54,47,53,45,LM RM ,53,43,35,50,41,51,54,47,53,45,47
16847,,,,,,240791,,,,,,,,,,,GK ,,,,,,,,,,,
16848,56,51,54,55,55,237208,56,53,51,55,54,55,57,54,55,54,CDM ,56,53,51,55,54,55,57,54,55,54,54
16849,44,52,49,45,44,238488,44,54,52,44,49,45,48,44,47,53,LB ,44,54,52,44,49,45,48,44,47,53,44
16850,53,43,46,52,50,222361,53,49,43,50,46,52,54,50,53,49,RM LM ,53,49,43,50,46,52,54,50,53,49,50
16851,53,35,38,54,46,225177,53,40,35,46,38,54,53,52,55,42,ST RW ,53,40,35,46,38,54,53,52,55,42,52
16852,49,55,54,48,50,237721,49,54,55,50,54,48,49,47,48,53,CDM ,49,54,55,50,54,48,49,47,48,53,47
16853,50,53,54,48,52,239769,50,54,53,52,54,48,51,45,49,54,CDM ,50,54,53,52,54,48,51,45,49,54,45
16854,50,31,32,53,44,235674,50,35,31,44,32,53,50,54,52,36,ST ,50,35,31,44,32,53,50,54,52,36,54
16855,55,48,52,53,54,233116,55,52,48,54,52,53,55,50,55,53,RM CM ,55,52,48,54,52,53,55,50,55,53,50
16856,,,,,,241052,,,,,,,,,,,GK ,,,,,,,,,,,
16857,46,51,49,46,45,225693,46,54,51,45,49,46,49,44,48,53,RWB RB ,46,54,51,45,49,46,49,44,48,53,44
16858,49,52,52,48,50,207774,49,54,52,50,52,48,51,46,49,54,LM LB ,49,54,52,50,52,48,51,46,49,54,46
16859,52,47,50,50,52,228767,52,52,47,52,50,50,54,44,53,53,RM ,52,52,47,52,50,50,54,44,53,53,44
16860,,,,,,213408,,,,,,,,,,,GK ,,,,,,,,,,,
16861,52,53,54,51,54,239778,52,51,53,54,54,51,52,51,50,51,CM ,52,51,53,54,54,51,52,51,50,51,51
16862,51,32,37,52,45,226724,51,41,32,45,37,52,54,49,54,43,ST RM ,51,41,32,45,37,52,54,49,54,43,49
16863,52,32,33,54,43,231844,52,36,32,43,33,54,51,54,54,38,ST ,52,36,32,43,33,54,51,54,54,38,54
16864,47,40,38,50,43,221349,47,39,40,43,38,50,48,54,48,39,ST ,47,39,40,43,38,50,48,54,48,39,54
16865,,,,,,223909,,,,,,,,,,,GK ,,,,,,,,,,,
16866,,,,,,232101,,,,,,,,,,,GK ,,,,,,,,,,,
16867,56,49,53,54,56,140199,56,49,49,56,53,54,55,52,55,51,RW ,56,49,49,56,53,54,55,52,55,51,52
16868,,,,,,207528,,,,,,,,,,,GK ,,,,,,,,,,,
16869,34,54,48,35,37,236456,34,50,54,37,48,35,37,37,35,48,CB ,34,50,54,37,48,35,37,37,35,48,37
16870,,,,,,200873,,,,,,,,,,,GK ,,,,,,,,,,,
16871,55,48,49,55,52,224937,55,54,48,52,49,55,55,54,56,54,RWB ,55,54,48,52,49,55,55,54,56,54,54
16872,,,,,,240553,,,,,,,,,,,GK ,,,,,,,,,,,
16873,46,54,50,47,45,239786,46,51,54,45,50,47,47,49,46,50,CB ,46,51,54,45,50,47,47,49,46,50,49
16874,51,31,33,53,43,240554,51,36,31,43,33,53,51,54,53,38,ST ,51,36,31,43,33,53,51,54,53,38,54
16875,53,49,53,50,54,223403,53,51,49,54,53,50,54,46,52,52,CM ,53,51,49,54,53,50,54,46,52,52,46
16876,41,61,54,41,44,231595,41,54,61,44,54,41,43,44,41,52,CB RB ,41,54,61,44,54,41,43,44,41,52,44
16877,47,49,46,48,43,240555,47,54,49,43,46,48,52,44,52,54,RB ,47,54,49,43,46,48,52,44,52,54,44
16878,53,51,52,52,53,222380,53,53,51,53,52,52,54,51,53,54,RM ,53,53,51,53,52,52,54,51,53,54,51
16879,,,,,,226732,,,,,,,,,,,GK ,,,,,,,,,,,
16880,33,54,46,34,36,225709,33,50,54,36,46,34,35,36,33,47,CB ,33,50,54,36,46,34,35,36,33,47,36
16881,53,51,54,53,54,232878,53,57,51,54,54,53,57,51,54,58,CM ,53,57,51,54,54,53,57,51,54,58,51
16882,,,,,,232367,,,,,,,,,,,GK ,,,,,,,,,,,
16883,47,56,54,46,49,238000,47,52,56,49,54,46,48,46,46,52,CDM ,47,52,56,49,54,46,48,46,46,52,46
16884,50,30,32,53,43,232625,50,36,30,43,32,53,51,54,52,38,ST ,50,36,30,43,32,53,51,54,52,38,54
16885,52,55,54,52,53,237233,52,53,55,53,54,52,51,53,52,52,CDM ,52,53,55,53,54,52,51,53,52,52,53
16886,52,34,39,51,47,238769,52,41,34,47,39,51,54,47,54,44,RM ,52,41,34,47,39,51,54,47,54,44,47
16887,48,55,54,46,50,237234,48,53,55,50,54,46,49,46,47,53,CDM ,48,53,55,50,54,46,49,46,47,53,46
16888,,,,,,212915,,,,,,,,,,,GK ,,,,,,,,,,,
16889,54,38,42,54,48,235955,54,44,38,48,42,54,54,50,55,45,CAM ,54,44,38,48,42,54,54,50,55,45,50
16890,,,,,,228789,,,,,,,,,,,GK ,,,,,,,,,,,
16891,54,36,42,54,51,235701,54,42,36,51,42,54,55,52,55,44,LW ,54,42,36,51,42,54,55,52,55,44,52
16892,54,52,54,53,54,181685,54,54,52,54,54,53,54,51,54,55,LM LB ,54,54,52,54,54,53,54,51,54,55,51
16893,53,42,46,51,50,238264,53,46,42,50,46,51,54,47,53,47,RW RM ,53,46,42,50,46,51,54,47,53,47,47
16894,35,54,47,36,37,232634,35,51,54,37,47,36,38,39,37,48,CB ,35,51,54,37,47,36,38,39,37,48,39
16895,42,54,47,44,40,238010,42,54,54,40,47,44,47,43,46,53,RB ,42,54,54,40,47,44,47,43,46,53,43
16896,45,53,50,46,45,240570,45,54,53,45,50,46,48,45,47,53,RB ,45,54,53,45,50,46,48,45,47,53,45
16897,49,29,31,53,41,233915,49,34,29,41,31,53,48,54,51,35,ST ,49,34,29,41,31,53,48,54,51,35,54
16898,48,51,54,46,51,238011,48,55,51,51,54,46,51,43,48,55,CM CDM ,48,55,51,51,54,46,51,43,48,55,43
16899,,,,,,238012,,,,,,,,,,,GK ,,,,,,,,,,,
16900,49,54,56,45,52,237757,49,52,54,52,56,45,50,42,47,52,CB ,49,52,54,52,56,45,50,42,47,52,42
16901,33,54,47,33,36,239805,33,47,54,36,47,33,34,36,33,45,CB ,33,47,54,36,47,33,34,36,33,45,36
16902,51,32,33,53,44,228286,51,34,32,44,33,53,49,54,52,36,ST ,51,34,32,44,33,53,49,54,52,36,54
16903,50,31,33,51,43,211135,50,35,31,43,33,51,49,54,51,37,ST ,50,35,31,43,33,51,49,54,51,37,54
16904,54,44,45,54,51,231615,54,48,44,51,45,54,55,54,55,48,RW ,54,48,44,51,45,54,55,54,55,48,54
16905,54,49,52,53,54,237503,54,51,49,54,52,53,55,51,53,52,CM ,54,51,49,54,52,53,55,51,53,52,51
16906,,,,,,240063,,,,,,,,,,,GK ,,,,,,,,,,,
16907,40,54,47,41,40,225984,40,53,54,40,47,41,44,39,43,52,LB CB ,40,53,54,40,47,41,44,39,43,52,39
16908,47,51,51,46,47,236736,47,54,51,47,51,46,51,44,49,55,RB ,47,54,51,47,51,46,51,44,49,55,44
16909,46,35,33,51,40,239552,46,37,35,40,33,51,48,54,49,37,ST ,46,37,35,40,33,51,48,54,49,37,54
16910,46,51,50,46,46,231617,46,54,51,46,50,46,51,43,49,54,RB ,46,54,51,46,50,46,51,43,49,54,43
16911,52,35,39,50,46,239554,52,41,35,46,39,50,54,49,54,44,CAM LM ,52,41,35,46,39,50,54,49,54,44,49
16912,42,54,50,43,43,228291,42,54,54,43,50,43,46,42,45,53,LB ,42,54,54,43,50,43,46,42,45,53,42
16913,56,45,49,54,54,240323,56,47,45,54,49,54,55,52,54,48,CM ,56,47,45,54,49,54,55,52,54,48,52
16914,56,31,37,55,50,220100,56,36,31,50,37,55,54,54,54,38,CF ,56,36,31,50,37,55,54,54,54,38,54
16915,50,29,31,54,41,231620,50,35,29,41,31,54,52,54,54,37,ST ,50,35,29,41,31,54,52,54,54,37,54
16916,34,54,45,35,36,236485,34,47,54,36,45,35,36,38,35,45,CB ,34,47,54,36,45,35,36,38,35,45,38
16917,49,54,54,49,51,233670,49,55,54,51,54,49,52,49,51,56,LB CB ,49,55,54,51,54,49,52,49,51,56,49
16918,53,28,35,52,46,234950,53,36,28,46,35,52,54,47,55,39,LM ,53,36,28,46,35,52,54,47,55,39,47
16919,,,,,,236230,,,,,,,,,,,GK ,,,,,,,,,,,
16920,52,34,35,53,44,212167,52,37,34,44,35,53,51,54,53,38,ST ,52,37,34,44,35,53,51,54,53,38,54
16921,53,32,34,55,46,233162,53,36,32,46,34,55,53,55,54,38,CF ,53,36,32,46,34,55,53,55,54,38,55
16922,31,54,46,32,34,237514,31,46,54,34,46,32,33,34,31,44,CB ,31,46,54,34,46,32,33,34,31,44,34
16923,43,55,51,43,45,236748,43,54,55,45,51,43,47,43,45,54,LB ,43,54,55,45,51,43,47,43,45,54,43
16924,,,,,,239564,,,,,,,,,,,GK ,,,,,,,,,,,
16925,31,54,45,32,33,239820,31,50,54,33,45,32,35,35,33,47,CB ,31,50,54,33,45,32,35,35,33,47,35
16926,53,53,55,52,54,240076,53,54,53,54,55,52,54,50,53,54,CM ,53,54,53,54,55,52,54,50,53,54,50
16927,,,,,,239309,,,,,,,,,,,GK ,,,,,,,,,,,
16928,52,52,54,52,53,238031,52,53,52,53,54,52,53,50,51,53,CM CDM ,52,53,52,53,54,52,53,50,51,53,50
16929,54,46,48,51,52,239311,54,46,46,52,48,51,52,48,51,46,CAM ,54,46,46,52,48,51,52,48,51,46,48
16930,,,,,,237776,,,,,,,,,,,GK ,,,,,,,,,,,
16931,54,50,53,52,54,221394,54,51,50,54,53,52,53,50,52,51,CM ,54,51,50,54,53,52,53,50,52,51,50
16932,,,,,,228562,,,,,,,,,,,GK ,,,,,,,,,,,
16933,,,,,,237778,,,,,,,,,,,GK ,,,,,,,,,,,
16934,53,52,53,53,52,236755,53,54,52,52,53,53,53,51,53,54,LM LB ,53,54,52,52,53,53,53,51,53,54,51
16935,55,42,48,54,54,237267,55,49,42,54,48,54,57,52,55,51,CAM RW ,55,49,42,54,48,54,57,52,55,51,52
16936,38,56,48,40,40,232404,38,54,56,40,48,40,42,44,40,52,CB RB ,38,54,56,40,48,40,42,44,40,52,44
16937,57,46,49,54,54,235476,57,47,46,54,49,54,56,52,55,48,CAM CM ,57,47,46,54,49,54,56,52,55,48,52
16938,,,,,,240084,,,,,,,,,,,GK ,,,,,,,,,,,
16939,,,,,,235477,,,,,,,,,,,GK ,,,,,,,,,,,
16940,54,52,54,53,55,240853,54,55,52,55,54,53,54,51,52,54,CM CDM ,54,55,52,55,54,53,54,51,52,54,51
16941,49,50,51,49,50,213975,49,54,50,50,51,49,53,47,51,54,RB ,49,54,50,50,51,49,53,47,51,54,47
16942,51,54,53,50,51,219095,51,53,54,51,53,50,51,50,50,53,CB ,51,53,54,51,53,50,51,50,50,53,50
16943,42,55,49,42,43,230873,42,54,55,43,49,42,45,41,45,53,RB ,42,54,55,43,49,42,45,41,45,53,41
16944,54,36,40,56,49,239321,54,39,36,49,40,56,52,54,53,41,ST ,54,39,36,49,40,56,52,54,53,41,54
16945,,,,,,233691,,,,,,,,,,,GK ,,,,,,,,,,,
16946,53,41,42,54,48,219869,53,43,41,48,42,54,54,54,55,45,ST ,53,43,41,48,42,54,54,54,55,45,54
16947,53,32,37,54,47,235742,53,37,32,47,37,54,54,54,55,40,ST ,53,37,32,47,37,54,54,54,55,40,54
16948,43,55,52,42,46,229087,43,54,55,46,52,42,46,43,44,53,CB RB ,43,54,55,46,52,42,46,43,44,53,43
16949,54,51,51,54,52,203232,54,52,51,52,51,54,54,54,54,52,CM LM ,54,52,51,52,51,54,54,54,54,52,54
16950,50,34,34,52,43,226016,50,35,34,43,34,52,49,54,51,37,ST ,50,35,34,43,34,52,49,54,51,37,54
16951,53,39,44,52,50,238817,53,45,39,50,44,52,54,49,53,47,CAM LM ,53,45,39,50,44,52,54,49,53,47,49
16952,44,51,47,45,43,241121,44,54,51,43,47,45,49,44,48,54,RB ,44,54,51,43,47,45,49,44,48,54,44
16953,53,36,41,53,49,208354,53,43,36,49,41,53,54,52,54,45,ST RM LM ,53,43,36,49,41,53,54,52,54,45,52
16954,45,52,49,45,45,238818,45,54,52,45,49,45,48,44,47,53,RB ,45,54,52,45,49,45,48,44,47,53,44
16955,55,40,47,55,54,240611,55,48,40,54,47,55,58,51,55,50,CM ,55,48,40,54,47,55,58,51,55,50,51
16956,58,49,54,56,58,232677,58,51,49,58,54,56,57,52,57,53,CM CDM ,58,51,49,58,54,56,57,52,57,53,52
16957,50,33,34,52,43,237286,50,35,33,43,34,52,50,54,51,37,ST ,50,35,33,43,34,52,50,54,51,37,54
16958,,,,,,228328,,,,,,,,,,,GK ,,,,,,,,,,,
16959,,,,,,237802,,,,,,,,,,,GK ,,,,,,,,,,,
16960,54,30,36,54,48,240363,54,35,30,48,36,54,53,52,54,38,CF CAM ,54,35,30,48,36,54,53,52,54,38,52
16961,47,35,33,51,40,240364,47,36,35,40,33,51,48,54,50,37,ST ,47,36,35,40,33,51,48,54,50,37,54
16962,52,29,35,53,48,240620,52,35,29,48,35,53,51,54,51,37,ST ,52,35,29,48,35,53,51,54,51,37,54
16963,,,,,,230893,,,,,,,,,,,GK ,,,,,,,,,,,
16964,56,44,49,55,54,239597,56,48,44,54,49,55,56,53,55,49,CM ,56,48,44,54,49,55,56,53,55,49,53
16965,54,31,35,55,46,239087,54,39,31,46,35,55,55,54,57,41,ST ,54,39,31,46,35,55,55,54,57,41,54
16966,52,37,39,54,46,230897,52,42,37,46,39,54,53,54,54,43,ST ,52,42,37,46,39,54,53,54,54,43,54
16967,53,32,35,55,46,207602,53,39,32,46,35,55,55,54,56,41,ST ,53,39,32,46,35,55,55,54,56,41,54
16968,50,31,32,53,42,241138,50,36,31,42,32,53,50,54,52,37,ST ,50,36,31,42,32,53,50,54,52,37,54
16969,49,32,33,52,42,223987,49,37,32,42,33,52,49,54,51,38,ST ,49,37,32,42,33,52,49,54,51,38,54
16970,57,47,49,56,53,223476,57,53,47,53,49,56,59,54,59,54,ST ,57,53,47,53,49,56,59,54,59,54,54
16971,54,47,51,52,54,225780,54,51,47,54,51,52,54,49,53,52,CM ,54,51,47,54,51,52,54,49,53,52,49
16972,55,48,51,53,54,220917,55,50,48,54,51,53,55,51,54,51,CM ,55,50,48,54,51,53,55,51,54,51,51
16973,48,57,54,46,49,234997,48,54,57,49,54,46,48,44,47,53,CDM ,48,54,57,49,54,46,48,44,47,53,44
16974,55,51,52,55,54,225526,55,52,51,54,52,55,55,53,54,52,CM ,55,52,51,54,52,55,55,53,54,52,53
16975,51,32,33,53,43,227830,51,35,32,43,33,53,51,54,53,37,ST ,51,35,32,43,33,53,51,54,53,37,54
